"year","Month","Make","Model","Units Sold"
"2015","12","Toyota","Highlander","16,100"
"2015","1","Toyota","Land Cruiser","251"
"2015","2","Toyota","Land Cruiser","205"
"2015","3","Toyota","Land Cruiser","227"
"2015","4","Toyota","Land Cruiser","210"
"2015","5","Toyota","Land Cruiser","240"
"2015","6","Toyota","Land Cruiser","158"
"2015","7","Toyota","Land Cruiser","182"
"2015","8","Toyota","Land Cruiser","164"
"2015","9","Toyota","Land Cruiser","120"
"2015","10","Toyota","Land Cruiser","186"
"2015","11","Toyota","Land Cruiser","394"
"2015","12","Toyota","Land Cruiser","350"
"2016","1","Toyota","4Runner","7,496"
"2016","2","Toyota","4Runner","8,476"
"2016","3","Toyota","4Runner","9,599"
"2016","4","Toyota","4Runner","10,135"
"2016","5","Toyota","4Runner","10,352"
"2016","6","Toyota","4Runner","8,410"
"2016","7","Toyota","4Runner","9,581"
"2016","8","Toyota","4Runner","10,191"
"2016","9","Toyota","4Runner","9,058"
"2016","10","Toyota","4Runner","8,537"
"2016","11","Toyota","4Runner","8,628"
"2016","12","Toyota","4Runner","11,489"
"2016","1","Toyota","Corolla","22,362"
"2016","2","Toyota","Corolla","29,342"
"2016","3","Toyota","Corolla","32,556"
"2016","4","Toyota","Corolla","32,111"
"2016","5","Toyota","Corolla","24,872"
"2016","6","Toyota","Corolla","30,950"
"2016","7","Toyota","Corolla","31,717"
"2016","8","Toyota","Corolla","30,741"
"2016","9","Toyota","Corolla","32,272"
"2016","10","Toyota","Corolla","29,735"
"2016","11","Toyota","Corolla","28,262"
"2016","12","Toyota","Corolla","31,209"
"2016","1","Toyota","Highlander","11,258"
"2016","2","Toyota","Highlander","12,466"
"2016","3","Toyota","Highlander","14,949"
"2016","4","Toyota","Highlander","15,037"
"2016","5","Toyota","Highlander","14,783"
"2016","6","Toyota","Highlander","13,436"
"2016","7","Toyota","Highlander","15,213"
"2016","8","Toyota","Highlander","14,966"
"2016","9","Toyota","Highlander","14,937"
"2016","10","Toyota","Highlander","17,668"
"2016","11","Toyota","Highlander","21,241"
"2016","12","Toyota","Highlander","25,425"
"2016","1","Toyota","Land Cruiser","273"
"2016","2","Toyota","Land Cruiser","229"
"2016","3","Toyota","Land Cruiser","266"
"2016","4","Toyota","Land Cruiser","374"
"2016","5","Toyota","Land Cruiser","315"
"2016","6","Toyota","Land Cruiser","216"
