"year","Month","Make","Model","Units Sold"
"2015","4","Mercedes-Benz","CLA","2,670"
"2015","5","Mercedes-Benz","CLA","2,816"
"2015","6","Mercedes-Benz","CLA","2,391"
"2015","7","Mercedes-Benz","CLA","2,439"
"2015","8","Mercedes-Benz","CLA","2,622"
"2015","9","Mercedes-Benz","CLA","2,089"
"2015","10","Mercedes-Benz","CLA","1,867"
"2015","11","Mercedes-Benz","CLA","2,611"
"2015","12","Mercedes-Benz","CLA","1,912"
"2015","1","Mercedes-Benz","GLS","2,121"
"2015","2","Mercedes-Benz","GLS","1,849"
"2015","3","Mercedes-Benz","GLS","2,365"
"2015","4","Mercedes-Benz","GLS","2,195"
"2015","5","Mercedes-Benz","GLS","2,322"
"2015","6","Mercedes-Benz","GLS","2,086"
"2015","7","Mercedes-Benz","GLS","1,755"
"2015","8","Mercedes-Benz","GLS","2,188"
"2015","9","Mercedes-Benz","GLS","2,448"
"2015","10","Mercedes-Benz","GLS","2,613"
"2015","11","Mercedes-Benz","GLS","2,916"
"2015","12","Mercedes-Benz","GLS","2,849"
"2015","1","Mercedes-Benz","S-Class","1,566"
"2015","2","Mercedes-Benz","S-Class","1,413"
"2015","3","Mercedes-Benz","S-Class","2,065"
"2015","4","Mercedes-Benz","S-Class","2,021"
"2015","5","Mercedes-Benz","S-Class","1,922"
"2015","6","Mercedes-Benz","S-Class","1,593"
"2015","7","Mercedes-Benz","S-Class","1,414"
"2015","8","Mercedes-Benz","S-Class","2,044"
"2015","9","Mercedes-Benz","S-Class","1,956"
"2015","10","Mercedes-Benz","S-Class","1,921"
"2015","11","Mercedes-Benz","S-Class","1,856"
"2015","12","Mercedes-Benz","S-Class","2,163"
"2016","1","Mercedes-Benz","C-class","5,079"
"2016","2","Mercedes-Benz","C-class","6,102"
"2016","3","Mercedes-Benz","C-class","6,658"
"2016","4","Mercedes-Benz","C-class","5,645"
"2016","5","Mercedes-Benz","C-class","6,954"
"2016","6","Mercedes-Benz","C-class","6,867"
