year,Month,Make,Model,Units Sold
2018,2,Hyundai,Santa fe,"9,474"
2018,3,Hyundai,Santa fe,"11,401"
2018,4,Hyundai,Santa fe,"9,400"
2018,5,Hyundai,Santa fe,"10,707"
2018,6,Hyundai,Santa fe,"10,526"
2018,7,Hyundai,Santa fe,"8,275"
2018,8,Hyundai,Santa fe,"11,347"
2018,9,Hyundai,Santa fe,"10,162"
2018,10,Hyundai,Santa fe,"7,728"
2018,11,Hyundai,Santa fe,"8,994"
2018,12,Hyundai,Santa fe,"11,347"
2019,1,Hyundai,Accent,"1,825"
2019,2,Hyundai,Accent,"1,790"
2019,3,Hyundai,Accent,"3,166"
2019,4,Hyundai,Accent,"2,834"
2019,5,Hyundai,Accent,"2,659"
2019,6,Hyundai,Accent,"2,632"
2019,7,Hyundai,Accent,"1,830"
2019,8,Hyundai,Accent,"1,577"
2019,9,Hyundai,Accent,"1,702"
2019,10,Hyundai,Accent,"1,706"
2019,11,Hyundai,Accent,"1,596"
2019,12,Hyundai,Accent,"2,311"
2019,1,Hyundai,Elantra,"9,942"
2019,2,Hyundai,Elantra,"10,304"
2019,3,Hyundai,Elantra,"15,866"
2019,4,Hyundai,Elantra,"16,586"
2019,5,Hyundai,Elantra,"15,733"
2019,6,Hyundai,Elantra,"16,540"
2019,7,Hyundai,Elantra,"11,579"
2019,8,Hyundai,Elantra,"14,305"
2019,9,Hyundai,Elantra,"14,614"
2019,10,Hyundai,Elantra,"13,583"
2019,11,Hyundai,Elantra,"17,322"
2019,12,Hyundai,Elantra,"18,720"
2019,1,Hyundai,Ioniq,955
2019,2,Hyundai,Ioniq,"1,032"
2019,3,Hyundai,Ioniq,"1,323"
2019,4,Hyundai,Ioniq,"1,211"
2019,5,Hyundai,Ioniq,"1,471"
2019,6,Hyundai,Ioniq,"1,607"
2019,7,Hyundai,Ioniq,"2,891"
2019,8,Hyundai,Ioniq,"2,152"
2019,9,Hyundai,Ioniq,"1,504"
2019,10,Hyundai,Ioniq,"2,769"
2019,11,Hyundai,Ioniq,"1,495"
2019,12,Hyundai,Ioniq,"1,164"
2019,1,Hyundai,Kona,"5,696"
2019,2,Hyundai,Kona,"5,686"
2019,3,Hyundai,Kona,"7,015"
