"year","Month","Make","Model","Units Sold"
"2015","6","Nissan","Leaf","2,074"
"2015","7","Nissan","Leaf","2,347"
"2015","8","Nissan","Leaf","1,393"
"2015","9","Nissan","Leaf","1,247"
"2015","10","Nissan","Leaf","1,238"
"2015","11","Nissan","Leaf","1,054"
"2015","12","Nissan","Leaf","1,347"
"2016","1","Nissan","Altima","22,156"
"2016","2","Nissan","Altima","28,320"
"2016","3","Nissan","Altima","34,856"
"2016","4","Nissan","Altima","28,484"
"2016","5","Nissan","Altima","28,404"
"2016","6","Nissan","Altima","30,475"
"2016","7","Nissan","Altima","24,949"
"2016","8","Nissan","Altima","19,646"
"2016","9","Nissan","Altima","25,031"
"2016","10","Nissan","Altima","20,257"
"2016","11","Nissan","Altima","20,039"
"2016","12","Nissan","Altima","24,763"
"2016","1","Nissan","Armada","774"
"2016","2","Nissan","Armada","1,093"
"2016","3","Nissan","Armada","981"
"2016","4","Nissan","Armada","855"
"2016","5","Nissan","Armada","794"
"2016","6","Nissan","Armada","754"
"2016","7","Nissan","Armada","606"
"2016","8","Nissan","Armada","514"
"2016","9","Nissan","Armada","1,712"
"2016","10","Nissan","Armada","1,740"
"2016","11","Nissan","Armada","1,738"
"2016","12","Nissan","Armada","2,474"
"2016","1","Nissan","Frontier","6,363"
"2016","2","Nissan","Frontier","6,834"
"2016","3","Nissan","Frontier","8,198"
"2016","4","Nissan","Frontier","7,509"
"2016","5","Nissan","Frontier","7,941"
"2016","6","Nissan","Frontier","8,166"
"2016","7","Nissan","Frontier","7,244"
"2016","8","Nissan","Frontier","9,537"
"2016","9","Nissan","Frontier","7,596"
"2016","10","Nissan","Frontier","6,364"
"2016","11","Nissan","Frontier","5,105"
"2016","12","Nissan","Frontier","6,069"
"2016","1","Nissan","Leaf","755"
"2016","2","Nissan","Leaf","930"
"2016","3","Nissan","Leaf","1,246"
"2016","4","Nissan","Leaf","787"
"2016","5","Nissan","Leaf","979"
"2016","6","Nissan","Leaf","1,096"
"2016","7","Nissan","Leaf","1,063"
"2016","8","Nissan","Leaf","1,066"
"2016","9","Nissan","Leaf","1,316"
"2016","10","Nissan","Leaf","1,412"
"2016","11","Nissan","Leaf","1,457"
"2016","12","Nissan","Leaf","1,899"
"2017","1","Nissan","Altima","18,931"
"2017","2","Nissan","Altima","26,543"
"2017","3","Nissan","Altima","28,511"
"2017","4","Nissan","Altima","20,263"
"2017","5","Nissan","Altima","23,994"
"2017","6","Nissan","Altima","28,042"
"2017","7","Nissan","Altima","22,314"
"2017","8","Nissan","Altima","14,694"
"2017","9","Nissan","Altima","16,569"
"2017","10","Nissan","Altima","17,863"
"2017","11","Nissan","Altima","19,073"
"2017","12","Nissan","Altima","18,199"
"2017","1","Nissan","Armada","1,908"
"2017","2","Nissan","Armada","2,289"
"2017","3","Nissan","Armada","3,094"
"2017","4","Nissan","Armada","2,007"
"2017","5","Nissan","Armada","2,487"
"2017","6","Nissan","Armada","2,370"
"2017","7","Nissan","Armada","2,477"
"2017","8","Nissan","Armada","4,454"
"2017","9","Nissan","Armada","4,447"
"2017","10","Nissan","Armada","3,473"
"2017","11","Nissan","Armada","3,293"
"2017","12","Nissan","Armada","3,368"
"2017","1","Nissan","Frontier","3,857"
"2017","2","Nissan","Frontier","4,736"
"2017","3","Nissan","Frontier","6,973"
"2017","4","Nissan","Frontier","6,347"
"2017","5","Nissan","Frontier","7,756"
"2017","6","Nissan","Frontier","8,144"
"2017","7","Nissan","Frontier","7,647"
"2017","8","Nissan","Frontier","4,637"
"2017","9","Nissan","Frontier","5,111"
"2017","10","Nissan","Frontier","6,219"
"2017","11","Nissan","Frontier","7,053"
"2017","12","Nissan","Frontier","5,880"
"2017","1","Nissan","Leaf","772"
"2017","2","Nissan","Leaf","1,037"
"2017","3","Nissan","Leaf","1,478"
"2017","4","Nissan","Leaf","1,063"
"2017","5","Nissan","Leaf","1,392"
"2017","6","Nissan","Leaf","1,506"
"2017","7","Nissan","Leaf","1,283"
"2017","8","Nissan","Leaf","1,154"
"2017","9","Nissan","Leaf","1,055"
"2017","10","Nissan","Leaf","213"
"2017","11","Nissan","Leaf","175"
"2017","12","Nissan","Leaf","102"
"2018","1","Nissan","Altima","20,185"
"2018","2","Nissan","Altima","19,703"
"2018","3","Nissan","Altima","23,518"
"2018","4","Nissan","Altima","10,400"
"2018","5","Nissan","Altima","23,030"
"2018","6","Nissan","Altima","26,956"
"2018","7","Nissan","Altima","16,015"
"2018","8","Nissan","Altima","14,925"
"2018","9","Nissan","Altima","11,867"
"2018","10","Nissan","Altima","13,406"
"2018","11","Nissan","Altima","12,077"
"2018","12","Nissan","Altima","17,064"
"2018","1","Nissan","Armada","2,246"
"2018","2","Nissan","Armada","2,548"
"2018","3","Nissan","Armada","4,288"
"2018","4","Nissan","Armada","1,713"
"2018","5","Nissan","Armada","2,216"
"2018","6","Nissan","Armada","5,434"
"2018","7","Nissan","Armada","2,294"
"2018","8","Nissan","Armada","1,775"
"2018","9","Nissan","Armada","3,146"
"2018","10","Nissan","Armada","2,072"
"2018","11","Nissan","Armada","2,044"
"2018","12","Nissan","Armada","2,874"
"2018","1","Nissan","Frontier","5,901"
"2018","2","Nissan","Frontier","7,992"
"2018","3","Nissan","Frontier","8,932"
"2018","4","Nissan","Frontier","5,082"
"2018","5","Nissan","Frontier","6,938"
"2018","6","Nissan","Frontier","6,856"
"2018","7","Nissan","Frontier","4,582"
"2018","8","Nissan","Frontier","4,573"
"2018","9","Nissan","Frontier","8,718"
"2018","10","Nissan","Frontier","6,302"
"2018","11","Nissan","Frontier","6,278"
"2018","12","Nissan","Frontier","7,492"
"2018","1","Nissan","Leaf","150"
"2018","2","Nissan","Leaf","895"
"2018","3","Nissan","Leaf","1,500"
"2018","4","Nissan","Leaf","1,171"
"2018","5","Nissan","Leaf","1,576"
"2018","6","Nissan","Leaf","1,367"
"2018","7","Nissan","Leaf","1,149"
"2018","8","Nissan","Leaf","1,315"
"2018","9","Nissan","Leaf","1,563"
"2018","10","Nissan","Leaf","1,234"
"2018","11","Nissan","Leaf","1,128"
"2018","12","Nissan","Leaf","1,667"
"2019","1","Nissan","Altima","12,189"
"2019","2","Nissan","Altima","16,216"
"2019","3","Nissan","Altima","23,075"
"2019","4","Nissan","Altima","16,531"
"2019","5","Nissan","Altima","24,218"
"2019","6","Nissan","Altima","16,548"
"2019","7","Nissan","Altima","11,236"
"2019","8","Nissan","Altima","22,403"
"2019","9","Nissan","Altima","17,553"
"2019","10","Nissan","Altima","13,531"
"2019","11","Nissan","Altima","16,551"
"2019","12","Nissan","Altima","19,132"
"2019","1","Nissan","Armada","2,202"
"2019","2","Nissan","Armada","3,190"
"2019","3","Nissan","Armada","4,409"
"2019","4","Nissan","Armada","1,917"
"2019","5","Nissan","Armada","4,490"
"2019","6","Nissan","Armada","2,505"
"2019","7","Nissan","Armada","1,673"
"2019","8","Nissan","Armada","1,716"
"2019","9","Nissan","Armada","2,507"
"2019","10","Nissan","Armada","2,714"
"2019","11","Nissan","Armada","1,754"
"2019","12","Nissan","Armada","2,967"
"2019","1","Nissan","Frontier","6,062"
"2019","2","Nissan","Frontier","6,291"
"2019","3","Nissan","Frontier","7,868"
"2019","4","Nissan","Frontier","4,258"
"2019","5","Nissan","Frontier","7,497"
"2019","6","Nissan","Frontier","7,346"
"2019","7","Nissan","Frontier","5,641"
"2019","8","Nissan","Frontier","5,888"
"2019","9","Nissan","Frontier","3,835"
"2019","10","Nissan","Frontier","8,031"
"2019","11","Nissan","Frontier","4,932"
"2019","12","Nissan","Frontier","4,720"
"2019","1","Nissan","Leaf","717"
"2019","2","Nissan","Leaf","654"
"2019","3","Nissan","Leaf","1,314"
"2019","4","Nissan","Leaf","951"
"2019","5","Nissan","Leaf","1,216"
"2019","6","Nissan","Leaf","1,156"
"2019","7","Nissan","Leaf","938"
"2019","8","Nissan","Leaf","1,117"
"2019","9","Nissan","Leaf","1,048"
"2019","10","Nissan","Leaf","887"
"2019","11","Nissan","Leaf","1,140"
"2019","12","Nissan","Leaf","1,227"
"2020","1","Nissan","Altima","15,378"
"2020","2","Nissan","Altima","19,909"
"2020","3","Nissan","Altima","12,059"
"2020","4","Nissan","Altima","3,906"
"2020","5","Nissan","Altima","8,681"
"2020","6","Nissan","Altima","9,115"
"2020","7","Nissan","Altima","9,830"
"2020","8","Nissan","Altima","8,738"
