year,Month,Make,Model,Units Sold
2019,2,Chevrolet,Camaro,3816
2019,3,Chevrolet,Camaro,4293
2019,4,Chevrolet,Camaro,4041
2019,5,Chevrolet,Camaro,4662
2019,6,Chevrolet,Camaro,3730
2019,7,Chevrolet,Camaro,4038
2019,8,Chevrolet,Camaro,4522
2019,9,Chevrolet,Camaro,3715
2019,10,Chevrolet,Camaro,3779
2019,11,Chevrolet,Camaro,3917
2019,12,Chevrolet,Camaro,3778
2019,1,Chevrolet,Corvette,1297
2019,2,Chevrolet,Corvette,1245
2019,3,Chevrolet,Corvette,1401
2019,4,Chevrolet,Corvette,1881
2019,5,Chevrolet,Corvette,2171
2019,6,Chevrolet,Corvette,1736
2019,7,Chevrolet,Corvette,1568
2019,8,Chevrolet,Corvette,1756
2019,9,Chevrolet,Corvette,1442
2019,10,Chevrolet,Corvette,1149
2019,11,Chevrolet,Corvette,1193
2019,12,Chevrolet,Corvette,1149
2020,1,Chevrolet,Traverse,9775
2020,2,Chevrolet,Traverse,12655
2020,3,Chevrolet,Traverse,7665
2020,4,Chevrolet,Traverse,4017
2020,5,Chevrolet,Traverse,8926
2020,6,Chevrolet,Traverse,9372
2020,7,Chevrolet,Traverse,11082
2020,8,Chevrolet,Traverse,9850
2020,9,Chevrolet,Traverse,10671
2020,10,Chevrolet,Traverse,14011
2020,11,Chevrolet,Traverse,11509
2020,12,Chevrolet,Traverse,16013
2020,1,Chevrolet,Trax,9173
2020,2,Chevrolet,Trax,11876
2020,3,Chevrolet,Trax,7193
2020,4,Chevrolet,Trax,4044
2020,5,Chevrolet,Trax,8986
2020,6,Chevrolet,Trax,9436
2020,7,Chevrolet,Trax,10339
2020,8,Chevrolet,Trax,9190
2020,9,Chevrolet,Trax,9956
2020,10,Chevrolet,Trax,8807
2020,11,Chevrolet,Trax,7234
2020,12,Chevrolet,Trax,10065
2020,1,Chevrolet,Camaro,2334
2020,2,Chevrolet,Camaro,3021
2020,3,Chevrolet,Camaro,1830
2020,4,Chevrolet,Camaro,1202
2020,5,Chevrolet,Camaro,2670
2020,6,Chevrolet,Camaro,2804
2020,7,Chevrolet,Camaro,2934
2020,8,Chevrolet,Camaro,2608
2020,9,Chevrolet,Camaro,2825
2020,10,Chevrolet,Camaro,2547
2020,11,Chevrolet,Camaro,2092
2020,12,Chevrolet,Camaro,2910
2020,1,Chevrolet,Corvette,1241
2020,2,Chevrolet,Corvette,1606
2020,3,Chevrolet,Corvette,973
2020,4,Chevrolet,Corvette,443
2020,5,Chevrolet,Corvette,984
2020,6,Chevrolet,Corvette,1033
2020,7,Chevrolet,Corvette,2228
2020,8,Chevrolet,Corvette,1981
2020,9,Chevrolet,Corvette,2146
2020,10,Chevrolet,Corvette,3033
2020,11,Chevrolet,Corvette,2492
2020,12,Chevrolet,Corvette,3467
2021,1,Chevrolet,Traverse,12172
2021,2,Chevrolet,Traverse,12172
2021,3,Chevrolet,Traverse,13693
2021,4,Chevrolet,Traverse,15328
2021,5,Chevrolet,Traverse,14738
2021,6,Chevrolet,Traverse,15328
2021,7,Chevrolet,Traverse,3634
2021,8,Chevrolet,Traverse,3499
2021,9,Chevrolet,Traverse,3634
2021,10,Chevrolet,Traverse,7351
2021,11,Chevrolet,Traverse,7351
2021,12,Chevrolet,Traverse,7351
2021,1,Chevrolet,Trax ,5426
2021,2,Chevrolet,Trax ,5426
2021,3,Chevrolet,Trax ,6104
2021,4,Chevrolet,Trax ,6109
2021,5,Chevrolet,Trax ,5874
2021,6,Chevrolet,Trax ,6109
2021,7,Chevrolet,Trax ,2112
2021,8,Chevrolet,Trax ,2034
2021,9,Chevrolet,Trax ,2112
2021,10,Chevrolet,Trax ,428
2021,11,Chevrolet,Trax ,428
2021,12,Chevrolet,Trax ,428
2021,1,Chevrolet,Camaro,2268
2021,2,Chevrolet,Camaro,2268
2021,3,Chevrolet,Camaro,2552
2021,4,Chevrolet,Camaro,943
2021,5,Chevrolet,Camaro,906
2021,6,Chevrolet,Camaro,943
2021,7,Chevrolet,Camaro,1756
2021,8,Chevrolet,Camaro,1691
2021,9,Chevrolet,Camaro,1756
2021,10,Chevrolet,Camaro,2270
2021,11,Chevrolet,Camaro,2270
2021,12,Chevrolet,Camaro,2270
2021,1,Chevrolet,Corvette,2116
2021,2,Chevrolet,Corvette,2116
2021,3,Chevrolet,Corvette,2380
2021,4,Chevrolet,Corvette,2692
2021,5,Chevrolet,Corvette,2588
2021,6,Chevrolet,Corvette,2692
2021,7,Chevrolet,Corvette,3431
2021,8,Chevrolet,Corvette,3304
2021,9,Chevrolet,Corvette,3431
2021,10,Chevrolet,Corvette,2764
2021,11,Chevrolet,Corvette,2764
2021,12,Chevrolet,Corvette,2764
